time_stamp,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_atm_a,pm2.5_atm_b
2025-08-25T13:52:37-07:00,28,28,94,94,1004.67,1004.67,16.3,14.9
2025-08-25T13:54:37-07:00,29,29,93,93,1004.64,1004.64,15.7,14.2
2025-08-25T13:56:37-07:00,30,30,93,93,1004.63,1004.63,15.6,14.1
2025-08-25T13:58:37-07:00,30,30,92,92,1004.64,1004.64,15.6,15
2025-08-25T14:00:37-07:00,31,31,91,91,1004.64,1004.64,16,15.8
2025-08-25T14:02:37-07:00,31,31,92,92,1004.54,1004.54,15.6,15.7
2025-08-25T14:04:37-07:00,30,30,92,92,1004.59,1004.59,15,15.1
2025-08-25T14:06:37-07:00,31,31,92,92,1004.59,1004.59,15.7,14.8
2025-08-25T14:08:37-07:00,30,30,93,93,1004.57,1004.57,15.8,14.7
2025-08-25T14:10:37-07:00,30,30,93,93,1004.56,1004.56,14.9,14.5
2025-08-25T14:12:37-07:00,29,29,94,94,1004.56,1004.56,16.7,15.9
2025-08-25T14:14:37-07:00,29,29,94,94,1004.55,1004.55,16,14.5
2025-08-25T14:16:37-07:00,29,29,94,94,1004.54,1004.54,15.2,14.2
2025-08-25T14:18:37-07:00,29,29,94,94,1004.53,1004.53,16.1,15.7
2025-08-25T14:20:38-07:00,29,29,94,94,1004.49,1004.49,17,15.4
2025-08-25T14:22:37-07:00,29,29,94,94,1004.53,1004.53,16.6,14.2
2025-08-25T14:24:37-07:00,28,28,95,95,1004.48,1004.48,15.7,15
2025-08-25T14:26:38-07:00,29,29,94,94,1004.5,1004.5,16.2,16.1
2025-08-25T14:28:43-07:00,29,29,94,94,1004.51,1004.51,15.4,14.7
2025-08-25T14:30:37-07:00,29,29,94,94,1004.54,1004.54,15.8,15.1
2025-08-25T14:32:37-07:00,29,29,94,94,1004.5,1004.5,16.6,15.3
2025-08-25T14:34:37-07:00,28,28,95,95,1004.5,1004.5,17,16.1
2025-08-25T14:36:37-07:00,28,28,94,94,1004.45,1004.45,17.1,14.9
2025-08-25T14:38:37-07:00,28,28,93,93,1004.4,1004.4,16.4,15.6
2025-08-25T14:40:38-07:00,28,28,94,94,1004.43,1004.43,15.7,15.7
2025-08-25T14:42:37-07:00,28,28,94,94,1004.4,1004.4,15.7,15.9
2025-08-25T14:44:37-07:00,30,30,94,94,1004.37,1004.37,16.5,15.2
2025-08-25T14:46:38-07:00,28,28,95,95,1004.34,1004.34,17.5,16.1
2025-08-25T14:48:37-07:00,28,28,95,95,1004.35,1004.35,16.4,15.8
2025-08-25T14:50:37-07:00,27,27,94,94,1004.35,1004.35,17.2,15.7
2025-08-25T14:52:37-07:00,28,28,95,95,1004.38,1004.38,18.5,16.4
2025-08-25T14:54:37-07:00,28,28,96,96,1004.36,1004.36,16.9,15.9
2025-08-25T14:58:37-07:00,26,26,95,95,1004.33,1004.33,16.8,17.1
2025-08-25T15:00:37-07:00,27,27,96,96,1004.27,1004.27,16.5,16.3
2025-08-25T15:02:37-07:00,26,26,96,96,1004.25,1004.25,17.3,16.9
2025-08-25T15:04:37-07:00,27,27,96,96,1004.24,1004.24,16.7,16.7
2025-08-25T15:06:37-07:00,28,28,94,94,1004.23,1004.23,16.6,15.9
2025-08-25T15:08:37-07:00,28,28,95,95,1004.17,1004.17,17.2,16.7
2025-08-25T15:10:37-07:00,27,27,95,95,1004.16,1004.16,17.5,17.5
2025-08-25T15:12:37-07:00,26,26,95,95,1004.13,1004.13,16.4,15.2
2025-08-25T15:14:37-07:00,26,26,95,95,1004.05,1004.05,15.5,13.7
2025-08-25T15:16:37-07:00,26,26,95,95,1004.06,1004.06,15.4,14.9
2025-08-25T15:18:37-07:00,25,25,96,96,1003.99,1003.99,15.1,15.7
2025-08-25T15:20:37-07:00,26,26,96,96,1004.01,1004.01,14.1,14.9
2025-08-25T15:22:37-07:00,25,25,95,95,1004,1004,15.1,15.2
2025-08-25T15:24:37-07:00,27,27,97,97,1003.97,1003.97,14.4,14.1
2025-08-25T15:26:37-07:00,25,25,96,96,1003.97,1003.97,15,15.6
2025-08-25T15:28:37-07:00,24,24,96,96,1003.94,1003.94,14.9,15.1
2025-08-25T15:30:37-07:00,23,23,97,97,1003.93,1003.93,13.5,12.7
2025-08-25T15:32:37-07:00,24,24,98,98,1003.96,1003.96,14.2,13.8
2025-08-25T15:34:37-07:00,24,24,99,99,1003.93,1003.93,14.2,14.2
2025-08-25T15:36:37-07:00,24,24,99,99,1003.93,1003.93,13.6,13.7
2025-08-25T15:38:37-07:00,23,23,101,101,1003.92,1003.92,13,12.1
2025-08-25T15:40:37-07:00,22,22,99,99,1003.91,1003.91,13.2,13.1
2025-08-25T15:42:37-07:00,21,21,102,102,1003.95,1003.95,13.6,12.7
2025-08-25T15:44:37-07:00,22,22,102,102,1003.88,1003.88,13.6,12.6
2025-08-25T15:46:37-07:00,22,22,103,103,1003.92,1003.92,13.6,13.4
2025-08-25T15:48:37-07:00,23,23,101,101,1003.85,1003.85,13.3,12.5
2025-08-25T15:50:38-07:00,22,22,101,101,1003.84,1003.84,13.6,12.3
2025-08-25T15:52:38-07:00,21,21,100,100,1003.8,1003.8,13.9,13
2025-08-25T15:54:38-07:00,23,23,100,100,1003.8,1003.8,13.5,13
2025-08-25T15:56:38-07:00,22,22,100,100,1003.8,1003.8,13.2,13.8
2025-08-25T15:58:38-07:00,23,23,100,100,1003.75,1003.75,14,13
2025-08-25T16:00:38-07:00,23,23,101,101,1003.74,1003.74,14,13.2
2025-08-25T16:02:38-07:00,22,22,99,99,1003.74,1003.74,13.5,13.2
2025-08-25T16:04:38-07:00,24,24,99,99,1003.77,1003.77,13.8,13.3
