"Plot Title: 21119940"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21119940, SEN S/N: 21119940)","Coupler Attached (LGR S/N: 21119940)","Host Connected (LGR S/N: 21119940)","End Of File (LGR S/N: 21119940)"
169,10/01/21 01:00:00 PM,18.236,,,
170,10/01/21 02:00:00 PM,23.196,,,
171,10/01/21 03:00:00 PM,25.416,,,
172,10/01/21 04:00:00 PM,25.125,,,
173,10/01/21 05:00:00 PM,23.677,,,
174,10/01/21 06:00:00 PM,16.237,,,
175,10/01/21 07:00:00 PM,13.269,,,
176,10/01/21 08:00:00 PM,12.304,,,
177,10/01/21 09:00:00 PM,11.722,,,
178,10/01/21 10:00:00 PM,10.944,,,
179,10/01/21 11:00:00 PM,10.553,,,
180,10/02/21 12:00:00 AM,9.275,,,
181,10/02/21 01:00:00 AM,8.382,,,
182,10/02/21 02:00:00 AM,7.882,,,
183,10/02/21 03:00:00 AM,7.582,,,
184,10/02/21 04:00:00 AM,6.775,,,
185,10/02/21 05:00:00 AM,6.978,,,
186,10/02/21 06:00:00 AM,7.983,,,
187,10/02/21 07:00:00 AM,7.682,,,
188,10/02/21 08:00:00 AM,8.481,,,
189,10/02/21 09:00:00 AM,10.553,,,
190,10/02/21 10:00:00 AM,14.230,,,
191,10/02/21 11:00:00 AM,15.187,,,
192,10/02/21 12:00:00 PM,16.523,,,
193,10/02/21 01:00:00 PM,19.567,,,
194,10/02/21 02:00:00 PM,28.853,,,
195,10/02/21 03:00:00 PM,28.555,,,
196,10/02/21 04:00:00 PM,28.655,,,
197,10/02/21 05:00:00 PM,30.659,,,
198,10/02/21 06:00:00 PM,18.806,,,
199,10/02/21 07:00:00 PM,16.237,,,
200,10/02/21 08:00:00 PM,14.804,,,
201,10/02/21 09:00:00 PM,13.558,,,
202,10/02/21 10:00:00 PM,12.980,,,
203,10/02/21 11:00:00 PM,12.304,,,
204,10/03/21 12:00:00 AM,11.819,,,
205,10/03/21 01:00:00 AM,11.625,,,
206,10/03/21 02:00:00 AM,11.916,,,
207,10/03/21 03:00:00 AM,12.401,,,
208,10/03/21 04:00:00 AM,12.401,,,
209,10/03/21 05:00:00 AM,12.401,,,
210,10/03/21 06:00:00 AM,12.497,,,
211,10/03/21 07:00:00 AM,12.594,,,
212,10/03/21 08:00:00 AM,12.110,,,
213,10/03/21 09:00:00 AM,13.269,,,
214,10/03/21 10:00:00 AM,13.365,,,
215,10/03/21 11:00:00 AM,14.804,,,
216,10/03/21 12:00:00 PM,14.230,,,
217,10/03/21 01:00:00 PM,16.713,,,
218,10/03/21 02:00:00 PM,14.325,,,
219,10/03/21 03:00:00 PM,16.046,,,
220,10/03/21 04:00:00 PM,16.141,,,
221,10/03/21 05:00:00 PM,15.091,,,
222,10/03/21 06:00:00 PM,13.558,,,
223,10/03/21 07:00:00 PM,13.173,,,
224,10/03/21 08:00:00 PM,12.594,,,
225,10/03/21 09:00:00 PM,11.625,,,
226,10/03/21 10:00:00 PM,12.110,,,
227,10/03/21 11:00:00 PM,11.625,,,
228,10/04/21 12:00:00 AM,11.625,,,
229,10/04/21 01:00:00 AM,11.528,,,
230,10/04/21 02:00:00 AM,11.334,,,
231,10/04/21 03:00:00 AM,11.334,,,
232,10/04/21 04:00:00 AM,11.236,,,
233,10/04/21 05:00:00 AM,11.334,,,
234,10/04/21 06:00:00 AM,11.334,,,
235,10/04/21 07:00:00 AM,11.139,,,
236,10/04/21 08:00:00 AM,11.431,,,
237,10/04/21 09:00:00 AM,11.722,,,
238,10/04/21 10:00:00 AM,12.013,,,
239,10/04/21 11:00:00 AM,14.517,,,
240,10/04/21 12:00:00 PM,15.569,,,
241,10/04/21 01:00:00 PM,16.046,,,
242,10/04/21 02:00:00 PM,16.808,,,
243,10/04/21 02:33:21 PM,,Logged,,
244,10/04/21 02:33:30 PM,,,Logged,Logged
