#,Date-Time (PDT),Ch: 1 - Temperature   (°C )
1,06/29/2022 14:05:06,19.05
2,06/29/2022 14:06:06,19.09
3,06/29/2022 14:07:06,19.13
4,06/29/2022 14:08:06,19.22
5,06/29/2022 14:09:06,19.17
6,06/29/2022 14:10:06,19.17
7,06/29/2022 14:11:06,19.22
8,06/29/2022 14:12:06,19.17
9,06/29/2022 14:13:06,19.17
10,06/29/2022 14:14:06,19.17
11,06/29/2022 14:15:06,19.09
12,06/29/2022 14:16:06,19.05
13,06/29/2022 14:17:06,19.00
14,06/29/2022 14:18:06,19.00
15,06/29/2022 14:19:06,19.05
16,06/29/2022 14:20:06,19.13
17,06/29/2022 14:21:06,19.22
18,06/29/2022 14:22:06,19.30
19,06/29/2022 14:23:06,19.30
20,06/29/2022 14:24:06,19.35
21,06/29/2022 14:25:06,19.30
22,06/29/2022 14:26:06,19.26
23,06/29/2022 14:27:06,19.35
24,06/29/2022 14:28:06,19.30
25,06/29/2022 14:29:06,19.30
26,06/29/2022 14:30:06,19.35
27,06/29/2022 14:31:06,19.47
28,06/29/2022 14:32:06,19.56
29,06/29/2022 14:33:06,19.65
30,06/29/2022 14:34:06,19.69
31,06/29/2022 14:35:06,19.69
32,06/29/2022 14:36:06,19.73
33,06/29/2022 14:37:06,19.82
34,06/29/2022 14:38:06,19.86
35,06/29/2022 14:39:06,19.90
36,06/29/2022 14:40:06,19.99
37,06/29/2022 14:41:06,19.90
38,06/29/2022 14:42:06,19.95
39,06/29/2022 14:43:06,19.99
40,06/29/2022 14:44:06,19.95
41,06/29/2022 14:45:06,19.95
42,06/29/2022 14:46:06,19.95
43,06/29/2022 14:47:06,19.90
44,06/29/2022 14:48:06,19.99
45,06/29/2022 14:49:06,20.07
46,06/29/2022 14:50:06,20.07
47,06/29/2022 14:51:06,20.07
48,06/29/2022 14:52:06,20.07
49,06/29/2022 14:53:06,19.99
50,06/29/2022 14:54:06,19.99
51,06/29/2022 14:55:06,20.03
52,06/29/2022 14:56:06,20.07
53,06/29/2022 14:57:06,20.25
54,06/29/2022 14:58:06,20.37
55,06/29/2022 14:59:06,20.50
56,06/29/2022 15:00:06,20.37
57,06/29/2022 15:01:06,20.37
58,06/29/2022 15:02:06,20.50
59,06/29/2022 15:03:06,20.50
60,06/29/2022 15:04:06,20.55
61,06/29/2022 15:05:06,20.59
62,06/29/2022 15:06:06,20.59
63,06/29/2022 15:07:06,20.63
64,06/29/2022 15:08:06,20.59
65,06/29/2022 15:09:06,20.59
66,06/29/2022 15:10:06,20.59
67,06/29/2022 15:11:06,20.72
68,06/29/2022 15:12:06,20.76
69,06/29/2022 15:13:06,20.89
70,06/29/2022 15:14:06,20.89
71,06/29/2022 15:15:06,20.80
72,06/29/2022 15:16:06,20.76
73,06/29/2022 15:17:06,20.72
74,06/29/2022 15:18:06,20.80
75,06/29/2022 15:19:06,20.80
76,06/29/2022 15:20:06,20.80
77,06/29/2022 15:21:06,20.68
78,06/29/2022 15:22:06,20.68
79,06/29/2022 15:23:06,20.55
80,06/29/2022 15:24:06,20.55
81,06/29/2022 15:25:06,20.42
82,06/29/2022 15:26:06,20.29
83,06/29/2022 15:27:06,20.29
84,06/29/2022 15:28:06,20.33
85,06/29/2022 15:29:06,20.37
86,06/29/2022 15:30:06,20.46
87,06/29/2022 15:31:06,20.50
88,06/29/2022 15:32:06,20.55
89,06/29/2022 15:33:06,20.46
90,06/29/2022 15:34:06,20.50
91,06/29/2022 15:35:06,20.50
92,06/29/2022 15:36:06,20.59
93,06/29/2022 15:37:06,20.68
94,06/29/2022 15:38:06,20.68
95,06/29/2022 15:39:06,20.76
96,06/29/2022 15:40:06,20.85
97,06/29/2022 15:41:06,20.76
98,06/29/2022 15:42:06,20.72
99,06/29/2022 15:43:06,20.63
100,06/29/2022 15:44:06,20.63
101,06/29/2022 15:45:06,20.68
102,06/29/2022 15:46:06,20.72
103,06/29/2022 15:47:06,20.80
104,06/29/2022 15:48:06,20.85
105,06/29/2022 15:49:06,20.89
106,06/29/2022 15:50:06,20.93
107,06/29/2022 15:51:06,21.15
108,06/29/2022 15:52:06,21.23
109,06/29/2022 15:53:06,21.36
110,06/29/2022 15:54:06,21.36
111,06/29/2022 15:55:06,21.36
112,06/29/2022 15:56:06,21.32
113,06/29/2022 15:57:06,21.40
114,06/29/2022 15:58:06,21.49
115,06/29/2022 15:59:06,21.36
116,06/29/2022 16:00:06,21.19
117,06/29/2022 16:01:06,21.10
118,06/29/2022 16:02:06,21.10
119,06/29/2022 16:03:06,21.10
120,06/29/2022 16:04:06,21.02
121,06/29/2022 16:05:06,21.10
122,06/29/2022 16:06:06,21.19
123,06/29/2022 16:07:06,21.19
124,06/29/2022 16:08:06,21.23
125,06/29/2022 16:09:06,21.15
126,06/29/2022 16:10:06,20.93
127,06/29/2022 16:11:06,20.93
128,06/29/2022 16:12:06,20.89
129,06/29/2022 16:13:06,20.76
130,06/29/2022 16:14:06,20.80
131,06/29/2022 16:15:06,20.80
132,06/29/2022 16:16:06,20.85
133,06/29/2022 16:17:06,20.89
134,06/29/2022 16:18:06,20.89
135,06/29/2022 16:19:06,20.93
136,06/29/2022 16:20:06,20.85
137,06/29/2022 16:21:06,20.85
138,06/29/2022 16:22:06,20.85
139,06/29/2022 16:23:06,20.80
140,06/29/2022 16:24:06,20.76
141,06/29/2022 16:25:06,20.68
142,06/29/2022 16:26:06,20.68
143,06/29/2022 16:27:06,20.72
144,06/29/2022 16:28:06,20.72
145,06/29/2022 16:29:06,20.72
146,06/29/2022 16:30:06,20.68
147,06/29/2022 16:31:06,20.85
148,06/29/2022 16:32:06,20.98
149,06/29/2022 16:33:06,20.89
150,06/29/2022 16:34:06,20.93
151,06/29/2022 16:35:06,20.89
152,06/29/2022 16:36:06,20.89
153,06/29/2022 16:37:06,20.85
